Row ID,Order ID,Seperated  Order Year ,Seperated Order ID,Order Date,Ship Date,Date Difference (Ship Date - Order Date),Ship Mode,Customer ID,Derived Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Revenue
93,CA-2015-149587,2015,149587,31-01-15,05-02-15,5,Second Class,KB-16315,16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,$12.96 ,2,0%,$6.22 ,$13.48 
94,CA-2015-149587,2015,149587,31-01-15,05-02-15,5,Second Class,KB-16315,16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",$53.34 ,3,0%,$16.54 ,$110.41 
95,CA-2015-149587,2015,149587,31-01-15,05-02-15,5,Second Class,KB-16315,16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,$32.96 ,2,0%,$16.15 ,$33.62 
96,US-2017-109484,2017,109484,06-11-17,12-11-17,6,Standard Class,RB-19705,19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,$5.68 ,1,70%,($3.79),$9.47 
97,CA-2017-161018,2017,161018,09-11-17,11-11-17,2,Second Class,PN-18775,18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,$96.53 ,7,0%,$40.54 ,$391.91 
98,CA-2017-157833,2017,157833,17-06-17,20-06-17,3,First Class,KD-16345,16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,$51.31 ,3,20%,$17.96 ,$100.06 
99,CA-2016-149223,2016,149223,06-09-16,11-09-16,5,Standard Class,ER-13855,13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,$77.88 ,6,0%,$22.59 ,$331.77 
100,CA-2016-158568,2016,158568,29-08-16,02-09-16,4,Standard Class,RB-19465,19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,$64.62 ,7,20%,$22.62 ,$294.04 
101,CA-2016-158568,2016,158568,29-08-16,02-09-16,4,Standard Class,RB-19465,19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,$95.98 ,3,20%,($10.80),$320.32 
102,CA-2016-158568,2016,158568,29-08-16,02-09-16,4,Standard Class,RB-19465,19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,$1.79 ,3,80%,($3.04),$14.48 
103,CA-2016-129903,2016,129903,01-12-16,04-12-16,3,Second Class,GZ-14470,14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),$23.92 ,4,0%,$11.72 ,$48.80 
104,US-2015-156867,2015,156867,13-11-15,17-11-15,4,Standard Class,LC-16870,16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,$238.90 ,6,20%,($26.88),"$1,594.63 "
105,US-2015-156867,2015,156867,13-11-15,17-11-15,4,Standard Class,LC-16870,16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",$102.36 ,3,20%,($3.84),$318.60 
106,US-2015-156867,2015,156867,13-11-15,17-11-15,4,Standard Class,LC-16870,16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",$36.88 ,3,70%,($25.82),$188.10 
107,CA-2017-119004,2017,119004,23-11-17,28-11-17,5,Standard Class,JM-15250,15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,$74.11 ,8,20%,$17.60 ,$452.08 
108,CA-2017-119004,2017,119004,23-11-17,28-11-17,5,Standard Class,JM-15250,15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,$27.99 ,1,20%,$2.10 ,$25.89 
109,CA-2017-119004,2017,119004,23-11-17,28-11-17,5,Standard Class,JM-15250,15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,$3.30 ,1,20%,$1.07 ,$2.23 
110,CA-2015-129476,2015,129476,15-10-15,20-10-15,5,Standard Class,PA-19060,19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,$339.96 ,5,20%,$67.99 ,"$1,359.84 "
111,CA-2017-146780,2017,146780,25-12-17,30-12-17,5,Standard Class,CV-12805,12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,$41.96 ,2,0%,$10.91 ,$62.10 
112,CA-2016-128867,2016,128867,03-11-16,10-11-16,7,Standard Class,CL-12565,12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",$75.96 ,2,0%,$22.79 ,$106.34 
113,CA-2016-128867,2016,128867,03-11-16,10-11-16,7,Standard Class,CL-12565,12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",$27.24 ,6,0%,$13.35 ,$83.35 
114,CA-2014-115259,2014,115259,25-08-14,27-08-14,2,Second Class,RC-19960,19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",$40.10 ,14,20%,$14.53 ,$357.86 
115,CA-2014-115259,2014,115259,25-08-14,27-08-14,2,Second Class,RC-19960,19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",$4.72 ,2,20%,$1.65 ,$6.14 
116,CA-2014-115259,2014,115259,25-08-14,27-08-14,2,Second Class,RC-19960,19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,$23.98 ,3,20%,$7.49 ,$49.45 
117,CA-2014-115259,2014,115259,25-08-14,27-08-14,2,Second Class,RC-19960,19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",$130.46 ,6,20%,$44.03 ,$518.59 
118,CA-2015-110457,2015,110457,02-03-15,06-03-15,4,Standard Class,DK-13090,13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,$787.53 ,3,0%,$165.38 ,"$1,866.45 "
119,US-2015-136476,2015,136476,05-04-15,10-04-15,5,Standard Class,GG-14650,14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,$157.79 ,1,70%,($115.72),$273.51 
120,CA-2016-103730,2016,103730,12-06-16,15-06-16,3,First Class,SC-20725,20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,$47.04 ,3,0%,$18.35 ,$86.08 
121,CA-2016-103730,2016,103730,12-06-16,15-06-16,3,First Class,SC-20725,20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,$30.84 ,4,0%,$13.88 ,$67.85 
122,CA-2016-103730,2016,103730,12-06-16,15-06-16,3,First Class,SC-20725,20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",$226.56 ,6,0%,$63.44 ,$978.74 
123,CA-2016-103730,2016,103730,12-06-16,15-06-16,3,First Class,SC-20725,20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,$115.02 ,9,0%,$51.76 ,$569.35 
124,CA-2016-103730,2016,103730,12-06-16,15-06-16,3,First Class,SC-20725,20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,$68.04 ,7,0%,$19.73 ,$338.16 
125,US-2014-152030,2014,152030,26-12-14,28-12-14,2,Second Class,AD-10180,10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$600.56 ,3,30%,($8.58),"$1,827.41 "
126,US-2014-134614,2014,134614,20-09-14,25-09-14,5,Standard Class,PF-19165,19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,$617.70 ,6,50%,($407.68),"$6,152.29 "
127,US-2017-107272,2017,107272,05-11-17,12-11-17,7,Standard Class,TS-21610,21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",$2.39 ,2,70%,($1.83),$8.44 
128,US-2017-107272,2017,107272,05-11-17,12-11-17,7,Standard Class,TS-21610,21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",$243.99 ,7,20%,$30.50 ,"$1,494.45 "
129,US-2016-125969,2016,125969,06-11-16,10-11-16,4,Second Class,LS-16975,16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",$81.42 ,2,20%,($9.16),$181.17 
130,US-2016-125969,2016,125969,06-11-16,10-11-16,4,Second Class,LS-16975,16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,$238.56 ,3,0%,$26.24 ,$636.96 
131,US-2017-164147,2017,164147,02-02-17,05-02-17,3,First Class,DW-13585,13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,$59.97 ,5,40%,($11.99),$359.82 
132,US-2017-164147,2017,164147,02-02-17,05-02-17,3,First Class,DW-13585,13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,$78.30 ,2,20%,$29.36 ,$97.88 
133,US-2017-164147,2017,164147,02-02-17,05-02-17,3,First Class,DW-13585,13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,$21.46 ,9,20%,$6.97 ,$130.35 
134,CA-2016-145583,2016,145583,13-10-16,19-10-16,6,Standard Class,LC-16885,16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,$20.04 ,3,0%,$9.62 ,$31.26 
135,CA-2016-145583,2016,145583,13-10-16,19-10-16,6,Standard Class,LC-16885,16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,$35.44 ,1,0%,$16.66 ,$18.78 
136,CA-2016-145583,2016,145583,13-10-16,19-10-16,6,Standard Class,LC-16885,16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",$11.52 ,4,0%,$3.46 ,$32.26 
137,CA-2016-145583,2016,145583,13-10-16,19-10-16,6,Standard Class,LC-16885,16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,$4.02 ,2,0%,$1.97 ,$4.10 
138,CA-2016-145583,2016,145583,13-10-16,19-10-16,6,Standard Class,LC-16885,16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,$76.18 ,3,20%,$26.66 ,$148.54 
139,CA-2016-145583,2016,145583,13-10-16,19-10-16,6,Standard Class,LC-16885,16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,$65.88 ,6,0%,$18.45 ,$284.60 
140,CA-2016-145583,2016,145583,13-10-16,19-10-16,6,Standard Class,LC-16885,16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,$43.12 ,14,0%,$20.70 ,$313.91 
141,CA-2016-110366,2016,110366,05-09-16,07-09-16,2,Second Class,JD-15895,15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",$82.80 ,2,20%,$10.35 ,$144.90 
142,CA-2017-106180,2017,106180,18-09-17,23-09-17,5,Standard Class,SH-19975,19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,$8.82 ,3,0%,$2.38 ,$19.32 
143,CA-2017-106180,2017,106180,18-09-17,23-09-17,5,Standard Class,SH-19975,19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,$10.86 ,3,0%,$5.10 ,$17.27 
144,CA-2017-106180,2017,106180,18-09-17,23-09-17,5,Standard Class,SH-19975,19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,$143.70 ,3,0%,$68.98 ,$224.17 
145,CA-2017-155376,2017,155376,22-12-17,27-12-17,5,Standard Class,SG-20080,20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,$839.43 ,3,0%,$218.25 ,"$1,863.53 "
146,CA-2015-110744,2015,110744,07-09-15,12-09-15,5,Standard Class,HA-14920,14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,$671.93 ,7,0%,$20.16 ,"$4,562.40 "
147,CA-2014-110072,2014,110072,22-10-14,28-10-14,6,Standard Class,MG-17680,17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",$93.89 ,4,20%,$12.91 ,$323.91 
148,CA-2016-114489,2016,114489,05-12-16,09-12-16,4,Standard Class,JE-16165,16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,$384.45 ,11,0%,$103.80 ,"$3,087.13 "
149,CA-2016-114489,2016,114489,05-12-16,09-12-16,4,Standard Class,JE-16165,16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,$149.97 ,3,0%,$6.00 ,$431.91 
150,CA-2016-114489,2016,114489,05-12-16,09-12-16,4,Standard Class,JE-16165,16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","$1,951.84 ",8,0%,$585.55 ,"$10,930.30 "
151,CA-2016-114489,2016,114489,05-12-16,09-12-16,4,Standard Class,JE-16165,16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,$171.55 ,5,0%,$80.63 ,$454.61 
152,CA-2016-158834,2016,158834,13-03-16,16-03-16,3,First Class,TW-21025,21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,$157.92 ,5,20%,$17.77 ,$700.77 
153,CA-2016-158834,2016,158834,13-03-16,16-03-16,3,First Class,TW-21025,21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,$203.18 ,2,20%,$15.24 ,$375.89 
154,CA-2015-124919,2015,124919,31-05-15,02-06-15,2,First Class,SP-20650,20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,$58.38 ,7,0%,$26.27 ,$224.76 
155,CA-2015-124919,2015,124919,31-05-15,02-06-15,2,First Class,SP-20650,20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,$105.52 ,4,0%,$48.54 ,$227.92 
156,CA-2015-124919,2015,124919,31-05-15,02-06-15,2,First Class,SP-20650,20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",$80.88 ,6,0%,$21.03 ,$359.11 
157,CA-2015-118948,2015,118948,28-05-15,03-06-15,6,Standard Class,NK-18490,18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,$6.63 ,3,0%,$1.79 ,$14.52 
158,CA-2014-104269,2014,104269,01-03-14,06-03-14,5,Second Class,DB-13060,13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$457.57 ,2,20%,$51.48 ,$812.18 
159,CA-2016-114104,2016,114104,20-11-16,24-11-16,4,Standard Class,NP-18670,18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,$14.62 ,2,0%,$6.87 ,$15.50 
160,CA-2016-114104,2016,114104,20-11-16,24-11-16,4,Standard Class,NP-18670,18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,$944.93 ,7,0%,$236.23 ,"$4,960.88 "
161,CA-2016-162733,2016,162733,11-05-16,12-05-16,1,First Class,TT-21070,21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,$5.98 ,1,0%,$2.69 ,$3.29 
162,CA-2015-119697,2015,119697,28-12-15,31-12-15,3,Second Class,EM-13960,13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,$54.38 ,2,20%,$1.36 ,$106.05 
163,CA-2016-154508,2016,154508,16-11-16,20-11-16,4,Standard Class,RD-19900,19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,$28.40 ,5,0%,$13.35 ,$75.26 
164,CA-2016-113817,2016,113817,07-11-16,11-11-16,4,Standard Class,MJ-17740,17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,$27.68 ,2,20%,$9.69 ,$35.98 
165,CA-2014-139892,2014,139892,08-09-14,12-09-14,4,Standard Class,BM-11140,11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,$9.94 ,3,20%,$2.73 ,$21.61 
166,CA-2014-139892,2014,139892,08-09-14,12-09-14,4,Standard Class,BM-11140,11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,"$8,159.95 ",8,40%,"($1,359.99)","$76,159.55 "
167,CA-2014-139892,2014,139892,08-09-14,12-09-14,4,Standard Class,BM-11140,11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,$275.93 ,3,20%,($58.63),"$1,003.69 "
168,CA-2014-139892,2014,139892,08-09-14,12-09-14,4,Standard Class,BM-11140,11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,"$1,740.06 ",9,30%,($24.86),"$15,884.26 "
169,CA-2014-139892,2014,139892,08-09-14,12-09-14,4,Standard Class,BM-11140,11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,$32.06 ,6,20%,$6.81 ,$151.50 
170,CA-2014-139892,2014,139892,08-09-14,12-09-14,4,Standard Class,BM-11140,11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,$177.98 ,5,80%,($453.85),"$3,159.15 "
171,CA-2014-139892,2014,139892,08-09-14,12-09-14,4,Standard Class,BM-11140,11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,$143.98 ,3,20%,$9.00 ,$404.93 
172,CA-2014-118962,2014,118962,05-08-14,09-08-14,4,Standard Class,CS-12130,12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",$20.94 ,3,0%,$9.84 ,$33.29 
